Version,File Name,SIZE_LOC,NOM,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,NR,NFIX,NAUTH,LOC_ADDED,MAX_LOC_ADDED,CHURN,MAX_CHURN,MAX_CHANGE_SET_SIZE,AVG_MODIFIED_DIRS,AGE_SINCE_LAST_CHANGE,OWNERSHIP_RATIO,NSMELLS,SMELL_DENSITY,SAME_DIRECTORY_CHANGE_RATIO,AGE,Buggy
23,client/console/src/main/java/org/apache/syncope/client/console/pages/UserModalPage.java,229,12,19.083333,17,11,99,9,8,4619,703,9010,1371,4847,20.030303,35,0.545455,0,0,0.000000,1688,no
23,client/console/src/main/java/org/apache/syncope/client/console/pages/UserOwnerSelectModalPage.java,81,5,16.200000,7,4,11,0,5,111,84,144,84,4847,73.545455,35,0.454545,0,0,0.000000,872,no
23,client/console/src/main/java/org/apache/syncope/client/console/pages/Users.java,166,12,13.833333,8,8,102,8,8,4742,539,9320,1788,4847,19.705882,35,0.686275,0,0,0.000000,1740,no
23,client/console/src/main/java/org/apache/syncope/client/console/pages/VirSchemaModalPage.java,126,7,18.000000,11,6,33,2,8,290,106,458,106,4847,43.878788,35,0.454545,0,0,0.000000,1409,no
23,client/console/src/main/java/org/apache/syncope/client/console/pages/XMLEditorPopupPage.java,90,4,22.500000,7,4,7,2,2,104,87,119,87,4847,101.285714,35,0.571429,0,0,0.000000,483,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractSearchPanel.java,401,21,19.095238,55,12,18,2,4,503,370,601,370,4847,56.222222,35,0.722222,0,0,0.000000,820,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractSearchResultPanel.java,353,17,20.764706,17,8,47,11,8,1253,555,2152,555,4847,33.276596,35,0.404255,0,0,0.000000,1232,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/AjaxDataTablePanel.java,142,9,15.777778,5,8,11,3,3,284,173,371,173,4847,66.363636,35,0.545455,0,0,0.000000,738,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/AttrTemplatesPanel.java,167,10,16.700000,13,7,6,0,2,214,171,261,171,4847,128.833333,35,0.833333,0,0,0.000000,526,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/DataTablePanel.java,113,11,10.272727,5,0,2,0,1,1,1,2,2,4847,335.000000,35,1.000000,0,0,0.000000,45,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/DerAttrsPanel.java,206,17,12.117647,18,11,29,3,6,521,159,832,159,4847,47.206897,35,0.517241,0,0,0.000000,1407,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/EventSelectionPanel.java,243,13,18.692308,16,4,7,2,3,272,233,301,233,4847,107.285714,35,0.428571,0,0,0.000000,500,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/LayoutsPanel.java,130,7,18.571429,9,8,6,0,2,211,175,292,175,4847,121.666667,35,0.833333,0,0,0.000000,154,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/LoggerCategoryPanel.java,468,29,16.137931,32,9,7,4,3,508,316,548,316,4847,106.142857,35,0.428571,0,0,0.000000,500,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/NotificationTasks.java,254,21,12.095238,10,9,70,5,8,1428,151,2615,281,4847,24.742857,35,0.500000,0,0,0.000000,1740,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/PlainAttrsPanel.java,395,16,24.687500,60,27,52,6,7,1137,329,1883,329,4847,32.288462,35,0.480769,0,0,0.000000,1324,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/PoliciesPanel.java,343,31,11.064516,12,16,43,4,8,724,350,1103,350,4847,35.720930,35,0.465116,0,0,0.000000,1290,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/PolicyBeanPanel.java,328,26,12.615385,26,16,38,4,7,763,309,1196,309,4847,39.184211,35,0.394737,0,0,0.000000,1296,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/PropagationTasks.java,264,22,12.000000,10,11,73,5,8,1428,151,2605,281,4847,23.972603,35,0.479452,0,0,0.000000,1740,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/PushTasksPanel.java,184,17,10.823529,7,10,5,0,2,202,186,220,186,4847,151.800000,35,0.800000,0,0,0.000000,273,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceConnConfPanel.java,187,7,26.714286,18,8,28,8,7,670,371,1152,371,4847,45.142857,35,0.607143,0,0,0.000000,1134,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceDetailsPanel.java,306,21,14.571429,8,11,27,3,7,581,270,856,270,4847,50.851852,35,0.629630,0,0,0.000000,1134,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceMappingPanel.java,644,32,20.125000,83,20,56,14,9,1840,532,3037,532,4847,29.089286,35,0.428571,0,0,0.000000,1134,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceSecurityPanel.java,189,10,18.900000,17,5,20,1,7,379,217,569,217,4847,64.100000,35,0.500000,0,0,0.000000,1248,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/ResourcesPanel.java,178,11,16.181818,10,13,27,3,8,379,98,558,119,4847,47.777778,35,0.518519,0,0,0.000000,1324,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/RoleDetailsPanel.java,435,39,11.153846,29,12,17,5,4,501,271,569,271,4847,53.235294,35,0.705882,0,0,0.000000,872,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/RolePanel.java,187,8,23.375000,7,7,37,4,7,408,135,624,135,4847,39.594595,35,0.540541,0,0,0.000000,1225,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/RoleSearchPanel.java,101,11,9.181818,3,3,10,1,4,125,72,147,72,4847,82.300000,35,0.600000,0,0,0.000000,820,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/RoleSearchResultPanel.java,172,19,9.052632,5,10,19,5,5,293,154,413,154,4847,49.631579,35,0.631579,0,0,0.000000,820,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/RoleSecurityPanel.java,198,12,16.500000,11,7,20,1,7,352,217,505,217,4847,63.350000,35,0.400000,0,0,0.000000,1248,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/RoleSummaryPanel.java,153,12,12.750000,10,7,25,2,5,421,160,746,160,4847,52.840000,35,0.640000,0,0,0.000000,1225,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/RoleTabPanel.java,195,20,9.750000,5,15,28,4,7,342,120,488,133,4847,47.357143,35,0.642857,0,0,0.000000,1225,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/SchedTasks.java,286,25,11.440000,10,11,75,5,8,1566,151,2861,281,4847,24.293333,35,0.506667,0,0,0.000000,1740,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/SearchView.java,461,39,11.820513,38,1,10,1,3,330,291,351,291,4847,81.500000,35,0.500000,0,0,0.000000,820,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/SecurityQuestionPanel.java,98,6,16.333333,5,6,4,0,1,110,96,122,96,4847,172.500000,35,1.000000,0,0,0.000000,179,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/StatusPanel.java,263,14,18.785714,19,16,28,2,7,885,376,1498,376,4847,49.142857,35,0.678571,0,0,0.000000,1134,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/SyncTasksPanel.java,226,25,9.040000,7,11,5,0,2,247,228,268,228,4847,151.800000,35,0.800000,0,0,0.000000,273,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/UserSearchPanel.java,113,11,10.272727,4,5,86,3,6,5136,539,10157,1788,4847,21.686047,35,0.802326,0,0,0.000000,1740,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/UserSearchResultPanel.java,297,29,10.241379,17,19,25,8,5,411,203,526,203,4847,41.400000,35,0.720000,0,0,0.000000,820,no
23,client/console/src/main/java/org/apache/syncope/client/console/panels/VirAttrsPanel.java,295,22,13.409091,27,14,2,0,1,295,295,295,295,4847,335.000000,35,1.000000,0,0,0.000000,45,no
23,client/console/src/main/java/org/apache/syncope/client/console/resources/FilesystemResource.java,83,7,11.857143,8,0,3,0,1,84,83,85,83,4847,230.666667,35,1.000000,0,0,0.000000,483,no
23,client/console/src/main/java/org/apache/syncope/client/console/rest/AbstractSubjectRestClient.java,46,0,46.000000,5,4,32,5,6,283,42,517,60,4847,41.687500,35,0.468750,0,0,0.000000,1779,no
23,client/console/src/main/java/org/apache/syncope/client/console/rest/ConnectorRestClient.java,217,17,12.764706,20,12,51,6,6,601,93,984,93,4847,31.470588,35,0.392157,0,0,0.000000,1715,no
23,client/console/src/main/java/org/apache/syncope/client/console/rest/InvalidPolicyType.java,31,2,15.500000,3,0,16,1,5,82,15,133,27,4847,68.187500,35,0.562500,0,0,0.000000,1740,no
23,client/console/src/main/java/org/apache/syncope/client/console/rest/PolicyRestClient.java,104,8,13.000000,13,4,33,6,7,499,141,896,225,4847,42.151515,35,0.363636,0,0,0.000000,1296,no
23,client/console/src/main/java/org/apache/syncope/client/console/rest/UserSelfRestClient.java,96,9,10.666667,12,5,5,0,2,95,61,107,61,4847,149.000000,35,0.800000,0,0,0.000000,499,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/extensions/markup/html/repeater/data/table/ActionColumn.java,59,4,14.750000,3,1,13,2,5,125,53,191,53,4847,95.923077,35,0.538462,0,0,0.000000,1229,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/CrontabContainer.java,184,13,14.153846,28,3,12,0,4,360,226,539,226,4847,84.916667,35,0.583333,0,0,0.000000,1121,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/ActionLink.java,83,5,16.600000,3,0,31,2,5,216,35,349,38,4847,45.032258,35,0.483871,0,0,0.000000,1779,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,87,8,10.875000,6,1,31,4,8,286,64,484,80,4847,44.677419,35,0.354839,0,0,0.000000,1688,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/AjaxTextFieldPanel.java,98,8,12.250000,8,1,29,4,8,290,64,481,90,4847,47.344828,35,0.344828,0,0,0.000000,1688,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/BinaryFieldPanel.java,211,14,15.071429,13,5,5,0,2,233,150,255,150,4847,143.600000,35,0.800000,0,0,0.000000,274,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/DateTextFieldPanel.java,88,7,12.571429,5,1,19,3,8,273,201,457,201,4847,64.947368,35,0.421053,0,0,0.000000,1296,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/DateTimeFieldPanel.java,195,15,13.000000,22,1,26,4,9,518,324,840,324,4847,49.769231,35,0.384615,0,0,0.000000,1296,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/MultiFieldPanel.java,172,17,10.117647,7,1,18,2,6,264,133,353,133,4847,68.111111,35,0.388889,0,0,0.000000,1296,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/SelectableRecorder.java,204,10,20.400000,27,0,9,0,3,215,203,225,203,4847,115.444444,35,0.777778,0,0,0.000000,1109,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/SpinnerFieldPanel.java,197,14,14.071429,26,1,8,2,2,274,116,351,119,4847,91.125000,35,0.875000,0,0,0.000000,479,no
23,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansion.java,160,17,9.411765,12,1,5,0,3,181,154,202,154,4847,152.600000,35,0.600000,0,0,0.000000,823,no
23,client/lib/src/main/java/org/apache/syncope/client/lib/RestClientExceptionMapper.java,126,3,42.000000,17,4,18,1,3,509,131,892,252,4847,45.722222,35,0.666667,0,0,0.000000,787,yes
23,client/lib/src/main/java/org/apache/syncope/client/lib/SyncopeClientFactoryBean.java,202,23,8.782609,12,1,5,0,1,217,202,232,202,4847,135.600000,35,1.000000,0,0,0.000000,547,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/search/OrderByClauseBuilder.java,45,3,15.000000,5,0,5,2,1,22,15,44,22,4847,138.800000,35,1.000000,0,0,0.000000,459,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/search/SearchableFields.java,69,3,23.000000,12,4,4,0,1,17,7,32,14,4847,180.750000,35,1.000000,0,0,0.000000,274,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/search/SyncopeProperty.java,37,0,37.000000,4,0,4,1,2,6,4,20,14,4847,167.500000,35,0.750000,0,0,0.000000,459,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/to/BulkActionResult.java,134,11,12.181818,8,1,3,0,2,15,13,18,14,4847,225.333333,35,0.666667,0,0,0.000000,446,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/to/ConnIdObjectClassTO.java,72,6,12.000000,3,1,24,1,4,310,72,548,137,4847,52.291667,35,0.625000,0,0,0.000000,1779,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/to/MappingTO.java,117,10,11.700000,16,2,14,2,5,407,124,697,247,4847,64.642857,35,0.642857,0,0,0.000000,859,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/to/UserTO.java,183,25,7.320000,8,0,48,2,6,893,181,1603,362,4847,34.270833,35,0.520833,0,0,0.000000,1746,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/to/WorkflowFormTO.java,152,19,8.000000,7,1,19,2,6,567,173,983,346,4847,66.210526,35,0.578947,0,0,0.000000,1242,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/AttrSchemaType.java,51,3,17.000000,8,0,31,1,4,291,51,531,102,4847,45.161290,35,0.580645,0,0,0.000000,1779,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/AuditElements.java,61,3,20.333333,3,0,48,3,5,794,244,1548,488,4847,36.562500,35,0.437500,0,0,0.000000,1779,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/AuditLoggerName.java,222,10,22.200000,25,3,8,2,2,282,140,325,140,4847,102.375000,35,0.625000,0,0,0.000000,500,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/ClientExceptionType.java,102,5,20.400000,6,0,14,1,2,226,105,350,210,4847,62.357143,35,0.928571,0,0,0.000000,508,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/ConnConfPropSchema.java,122,16,7.625000,5,0,24,1,5,471,125,820,250,4847,52.625000,35,0.500000,0,0,0.000000,1779,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/ConnConfProperty.java,69,6,11.500000,3,0,29,2,5,327,73,587,146,4847,47.068966,35,0.482759,0,0,0.000000,1779,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/IntMappingType.java,201,6,33.500000,23,0,33,4,7,718,201,1235,402,4847,43.242424,35,0.393939,0,0,0.000000,1740,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/MatchingRule.java,58,1,58.000000,3,0,23,1,5,278,54,502,108,4847,52.782609,35,0.391304,0,0,0.000000,1740,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/PolicyType.java,65,4,16.250000,3,0,23,1,6,226,61,387,122,4847,55.478261,35,0.478261,0,0,0.000000,1740,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/PropagationTaskExecStatus.java,47,2,23.500000,4,0,27,1,5,194,49,341,98,4847,45.925926,35,0.444444,0,0,0.000000,1740,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/ReportExecStatus.java,34,1,34.000000,3,0,19,1,5,142,34,250,68,4847,60.157895,35,0.421053,0,0,0.000000,1740,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/SchemaType.java,68,3,22.666667,12,4,25,2,4,327,68,586,136,4847,51.400000,35,0.440000,0,0,0.000000,1340,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/TaskType.java,54,3,18.000000,6,0,23,1,6,246,54,438,108,4847,54.434783,35,0.304348,0,0,0.000000,1340,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/types/UnmatchingRule.java,51,1,51.000000,4,0,20,1,5,187,47,327,94,4847,57.550000,35,0.450000,0,0,0.000000,1740,no
23,common/lib/src/main/java/org/apache/syncope/common/lib/wrap/AbstractWrappable.java,46,3,15.333333,4,1,3,0,1,10,8,26,22,4847,225.000000,35,1.000000,0,0,0.000000,441,no
23,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/CollectionWrapper.java,80,6,13.333333,8,4,17,2,4,382,111,677,160,4847,55.941176,35,0.588235,0,0,0.000000,791,no
23,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/Preference.java,59,3,19.666667,6,0,23,1,5,250,58,441,110,4847,51.086957,35,0.347826,0,0,0.000000,1340,no
23,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/JAXRSService.java,39,0,39.000000,3,0,5,1,1,14,8,24,16,4847,131.400000,35,1.000000,0,0,0.000000,458,no
23,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/LoggerService.java,98,8,12.250000,5,3,15,1,3,281,99,466,198,4847,54.733333,35,0.466667,0,0,0.000000,806,no
23,common/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/UserWorkflowService.java,108,12,9.000000,9,2,27,2,6,346,54,586,95,4847,46.296296,35,0.407407,0,0,0.000000,1779,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/AbstractTransactionalLogic.java,31,1,31.000000,4,1,21,2,5,140,29,249,58,4847,71.333333,35,0.428571,0,0,0.000000,1740,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/ConnectorLogic.java,341,18,18.944444,36,16,69,6,9,1969,411,3553,411,4847,33.594203,35,0.405797,0,0,0.000000,1719,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/LoggerLogic.java,321,15,21.400000,31,24,31,4,8,611,116,913,135,4847,60.548387,35,0.645161,0,0,0.000000,1501,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/LogicInvocationHandler.java,108,4,27.000000,8,3,8,2,2,142,106,176,106,4847,138.250000,35,0.750000,0,0,0.000000,500,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/NotificationLogic.java,127,6,21.166667,15,5,23,3,8,307,134,483,134,4847,72.304348,35,0.652174,0,0,0.000000,1236,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/PolicyLogic.java,187,12,15.583333,21,12,38,6,8,812,368,1436,368,4847,49.631579,35,0.552632,0,0,0.000000,1296,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/ReportLogic.java,391,19,20.578947,52,21,44,5,9,1068,394,1732,394,4847,44.136364,35,0.681818,0,0,0.000000,1134,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/ResourceLogic.java,273,11,24.818182,36,24,90,8,8,1823,319,3364,356,4847,29.211111,35,0.422222,0,0,0.000000,1717,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/RoleLogic.java,405,32,12.656250,32,24,79,9,11,1435,164,2422,191,4847,31.911392,35,0.506329,0,0,0.000000,1708,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/SchemaLogic.java,325,7,46.428571,52,19,59,3,7,1006,207,1685,280,4847,39.237288,35,0.525424,0,0,0.000000,1736,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/SecurityQuestionLogic.java,150,7,21.428571,20,7,7,1,1,187,150,224,150,4847,155.142857,35,1.000000,0,0,0.000000,182,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/TaskLogic.java,387,17,22.764706,58,28,72,8,8,1511,228,2623,228,4847,31.736111,35,0.444444,0,0,0.000000,1613,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/UserLogic.java,522,41,12.731707,50,28,178,18,11,4998,202,9499,451,4847,20.629213,35,0.505618,0,0,0.000000,1746,yes
23,core/logic/src/main/java/org/apache/syncope/core/logic/audit/AuditConnectionFactory.java,159,3,53.000000,17,0,5,0,1,140,128,146,128,4847,190.400000,35,1.000000,0,0,0.000000,549,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/init/ImplementationClassNamesLoader.java,147,4,36.750000,27,10,25,3,6,297,123,451,123,4847,62.080000,35,0.720000,0,0,0.000000,1087,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/init/JobInstanceLoaderImpl.java,271,12,22.583333,30,23,53,5,8,777,148,1283,148,4847,41.886792,35,0.641509,0,0,0.000000,1332,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/init/LogicInitializer.java,72,5,14.400000,4,1,4,0,1,89,73,106,73,4847,228.500000,35,1.000000,0,0,0.000000,65,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/notification/NotificationJob.java,283,8,35.375000,32,10,40,13,6,613,241,937,241,4847,46.900000,35,0.825000,0,0,0.000000,1229,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/report/ReportJob.java,203,2,101.500000,15,11,24,2,4,415,205,631,205,4847,72.833333,35,0.791667,0,0,0.000000,1134,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/report/RoleReportlet.java,327,8,40.875000,43,15,33,6,5,758,324,1192,326,4847,57.303030,35,0.666667,0,0,0.000000,1340,no
23,core/logic/src/main/java/org/apache/syncope/core/logic/report/UserReportlet.java,359,9,39.888889,52,18,31,6,5,710,324,1067,326,4847,60.838710,35,0.645161,0,0,0.000000,1340,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/AuditManager.java,109,1,109.000000,16,4,13,1,3,194,74,276,74,4847,109.846154,35,0.846154,0,0,0.000000,1101,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/ConnObjectUtil.java,767,24,31.958333,167,45,68,13,9,1596,361,2437,361,4847,30.441176,35,0.691176,0,0,0.000000,1113,yes
23,core/misc/src/main/java/org/apache/syncope/core/misc/MappingUtil.java,738,22,33.545455,195,40,58,10,7,1675,270,2602,330,4847,33.534483,35,0.672414,0,0,0.000000,1114,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/jexl/JexlUtil.java,289,19,15.210526,53,7,28,5,6,745,94,1199,175,4847,64.392857,35,0.642857,0,0,0.000000,1437,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/policy/PolicyEnforcer.java,30,0,30.000000,3,2,7,1,2,20,11,55,17,4847,152.285714,35,0.857143,0,0,0.000000,459,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/policy/PolicyEvaluator.java,109,3,36.333333,24,7,24,1,6,333,71,558,107,4847,73.125000,35,0.500000,0,0,0.000000,1309,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/security/Encryptor.java,256,12,21.333333,38,2,16,1,4,386,133,516,133,4847,81.625000,35,0.812500,0,0,0.000000,928,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/security/PasswordGenerator.java,321,11,29.181818,78,8,19,1,5,574,334,830,334,4847,67.210526,35,0.631579,0,0,0.000000,878,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/security/SyncopeAuthenticationProvider.java,296,14,21.142857,35,16,49,12,9,688,131,1052,131,4847,40.857143,35,0.591837,0,0,0.000000,1555,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/serialization/AttributeSerializer.java,78,1,78.000000,12,0,5,0,1,81,78,84,78,4847,210.200000,35,1.000000,0,0,0.000000,261,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/serialization/GuardedStringDeserializer.java,94,4,23.500000,11,0,6,0,2,100,94,106,94,4847,175.333333,35,0.833333,0,0,0.000000,261,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/serialization/GuardedStringSerializer.java,90,2,45.000000,7,0,6,0,2,96,90,102,90,4847,175.333333,35,0.833333,0,0,0.000000,261,no
23,core/misc/src/main/java/org/apache/syncope/core/misc/spring/BeanUtils.java,201,3,67.000000,29,0,7,0,1,148,126,164,126,4847,152.142857,35,1.000000,0,0,0.000000,602,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/DAO.java,32,0,32.000000,3,1,19,1,3,80,15,128,27,4847,80.315789,35,0.526316,0,0,0.000000,1740,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/SubjectSearchDAO.java,86,0,86.000000,20,7,36,3,6,265,35,444,35,4847,52.666667,35,0.583333,0,0,0.000000,1779,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/search/MembershipCond.java,46,4,11.500000,4,0,5,0,1,49,46,98,92,4847,203.200000,35,1.000000,0,0,0.000000,227,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/search/SearchCond.java,254,30,8.466667,29,0,6,0,1,266,254,532,508,4847,176.000000,35,1.000000,0,0,0.000000,269,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/search/SubjectCond.java,34,2,17.000000,3,0,6,0,1,40,34,80,68,4847,176.000000,35,1.000000,0,0,0.000000,269,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/AnnotatedEntity.java,40,0,40.000000,3,0,6,1,2,19,16,43,21,4847,168.500000,35,0.833333,0,0,0.000000,459,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/AttributableUtilFactory.java,33,0,33.000000,6,1,8,1,2,24,11,60,16,4847,139.250000,35,0.875000,0,0,0.000000,459,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Entity.java,26,0,26.000000,3,0,21,1,3,87,14,148,26,4847,74.523810,35,0.476190,0,0,0.000000,1740,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/EntityFactory.java,28,0,28.000000,3,0,11,1,3,63,24,98,25,4847,104.000000,35,0.727273,0,0,0.000000,760,no
23,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/TaskUtilFactory.java,33,0,33.000000,4,2,8,1,2,22,9,56,14,4847,139.250000,35,0.875000,0,0,0.000000,459,no
23,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/AbstractContentDealer.java,88,4,22.000000,7,1,55,6,8,787,102,1472,177,4847,34.090909,35,0.454545,0,0,0.000000,1736,no
23,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/ContentLoaderHandler.java,201,12,16.750000,41,1,7,0,2,235,197,269,197,4847,153.857143,35,0.857143,0,0,0.000000,716,no
23,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/MultiParentNodeOp.java,49,3,16.333333,7,0,10,2,4,88,51,127,51,4847,136.400000,35,0.600000,0,0,0.000000,1163,no
23,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentExporter.java,398,12,33.166667,60,17,30,7,7,1031,274,1662,415,4847,57.966667,35,0.600000,0,0,0.000000,1163,yes
23,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentLoader.java,94,3,31.333333,11,3,56,5,7,746,102,1409,177,4847,35.375000,35,0.446429,0,0,0.000000,1736,no
23,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractDAO.java,117,10,11.700000,12,3,34,3,4,261,35,404,35,4847,51.294118,35,0.676471,0,0,0.000000,1779,no
23,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractSubjectDAO.java,347,16,21.687500,47,13,41,3,9,1060,256,1767,486,4847,51.902439,35,0.414634,0,0,0.000000,1523,no
23,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAExternalResourceDAO.java,254,11,23.090909,32,25,53,1,7,701,96,1148,96,4847,42.113208,35,0.603774,0,0,0.000000,1724,no
